Time,PPG
2015-07-24 12:44:23.5,484
2015-07-24 12:44:23.5,472
2015-07-24 12:44:23.6,440
2015-07-24 12:44:23.6,400
2015-07-24 12:44:23.7,392
2015-07-24 12:44:23.7,414
2015-07-24 12:44:23.8,396
2015-07-24 12:44:23.8,353
2015-07-24 12:44:23.9,330
2015-07-24 12:44:23.9,327
2015-07-24 12:44:24.0,317
2015-07-24 12:44:24.0,326
2015-07-24 12:44:24.1,334
2015-07-24 12:44:24.1,338
2015-07-24 12:44:24.2,339
2015-07-24 12:44:24.2,346
2015-07-24 12:44:24.3,366
2015-07-24 12:44:24.3,418
2015-07-24 12:44:24.4,492
2015-07-24 12:44:24.4,527
2015-07-24 12:44:24.5,533
2015-07-24 12:44:24.5,491
2015-07-24 12:44:24.6,458
2015-07-24 12:44:24.7,462
2015-07-24 12:44:24.7,444
2015-07-24 12:44:24.8,421
2015-07-24 12:44:24.8,408
2015-07-24 12:44:24.9,402
2015-07-24 12:44:24.9,376
2015-07-24 12:44:25.0,376
2015-07-24 12:44:25.0,377
2015-07-24 12:44:25.1,369
2015-07-24 12:44:25.1,377
2015-07-24 12:44:25.2,385
2015-07-24 12:44:25.2,384
2015-07-24 12:44:25.3,395
2015-07-24 12:44:25.3,465
2015-07-24 12:44:25.4,556
2015-07-24 12:44:25.4,560
2015-07-24 12:44:25.5,561
2015-07-24 12:44:25.5,555
2015-07-24 12:44:25.6,530
2015-07-24 12:44:25.6,457
2015-07-24 12:44:25.7,433
2015-07-24 12:44:25.7,413
2015-07-24 12:44:25.8,403
2015-07-24 12:44:25.8,414
2015-07-24 12:44:25.9,399
2015-07-24 12:44:25.9,365
2015-07-24 12:44:26.0,341
2015-07-24 12:44:26.0,338
2015-07-24 12:44:26.1,336
2015-07-24 12:44:26.1,329
2015-07-24 12:44:26.2,376
2015-07-24 12:44:26.2,446
2015-07-24 12:44:26.3,496
2015-07-24 12:44:26.3,482
2015-07-24 12:44:26.4,457
2015-07-24 12:44:26.4,451
2015-07-24 12:44:26.5,428
2015-07-24 12:44:26.5,391
2015-07-24 12:44:26.6,394
2015-07-24 12:44:26.6,365
2015-07-24 12:44:26.7,323
2015-07-24 12:44:26.7,338
2015-07-24 12:44:26.8,350
2015-07-24 12:44:26.8,333
2015-07-24 12:44:26.9,329
2015-07-24 12:44:26.9,329
2015-07-24 12:44:27.0,334
2015-07-24 12:44:27.0,347
2015-07-24 12:44:27.1,412
2015-07-24 12:44:27.1,470
2015-07-24 12:44:27.2,492
2015-07-24 12:44:27.2,483
2015-07-24 12:44:27.3,455
2015-07-24 12:44:27.3,438
2015-07-24 12:44:27.4,448
2015-07-24 12:44:27.4,473
2015-07-24 12:44:27.5,454
2015-07-24 12:44:27.5,427
2015-07-24 12:44:27.6,414
2015-07-24 12:44:27.6,390
2015-07-24 12:44:27.7,380
2015-07-24 12:44:27.7,371
2015-07-24 12:44:27.8,383
2015-07-24 12:44:27.8,387
2015-07-24 12:44:27.9,389
2015-07-24 12:44:27.9,402
2015-07-24 12:44:28.0,466
2015-07-24 12:44:28.0,514
2015-07-24 12:44:28.1,510
2015-07-24 12:44:28.1,487
2015-07-24 12:44:28.2,468
2015-07-24 12:44:28.2,456
2015-07-24 12:44:28.3,442
2015-07-24 12:44:28.3,441
2015-07-24 12:44:28.4,431
2015-07-24 12:44:28.4,408
2015-07-24 12:44:28.5,406
2015-07-24 12:44:28.5,404
2015-07-24 12:44:28.6,400
2015-07-24 12:44:28.6,387
2015-07-24 12:44:28.7,397
2015-07-24 12:44:28.7,412
2015-07-24 12:44:28.8,415
2015-07-24 12:44:28.8,436
2015-07-24 12:44:28.9,450
2015-07-24 12:44:28.9,482
2015-07-24 12:44:29.0,497
2015-07-24 12:44:29.0,500
2015-07-24 12:44:29.1,477
2015-07-24 12:44:29.1,448
2015-07-24 12:44:29.2,448
2015-07-24 12:44:29.2,458
2015-07-24 12:44:29.3,438
2015-07-24 12:44:29.3,412
2015-07-24 12:44:29.4,400
2015-07-24 12:44:29.4,390
2015-07-24 12:44:29.5,378
2015-07-24 12:44:29.5,384
2015-07-24 12:44:29.6,385
2015-07-24 12:44:29.6,386
2015-07-24 12:44:29.7,375
2015-07-24 12:44:29.7,378
2015-07-24 12:44:29.8,387
2015-07-24 12:44:29.8,425
2015-07-24 12:44:29.9,491
2015-07-24 12:44:29.9,534
2015-07-24 12:44:30.0,528
2015-07-24 12:44:30.0,486
2015-07-24 12:44:30.1,447
2015-07-24 12:44:30.1,437
2015-07-24 12:44:30.2,425
2015-07-24 12:44:30.2,425
2015-07-24 12:44:30.3,413
2015-07-24 12:44:30.3,405
2015-07-24 12:44:30.4,388
2015-07-24 12:44:30.4,386
2015-07-24 12:44:30.5,406
2015-07-24 12:44:30.5,407
2015-07-24 12:44:30.6,410
2015-07-24 12:44:30.6,407
2015-07-24 12:44:30.7,440
2015-07-24 12:44:30.7,504
2015-07-24 12:44:30.8,557
2015-07-24 12:44:30.8,559
2015-07-24 12:44:30.9,533
2015-07-24 12:44:30.9,498
2015-07-24 12:44:31.0,463
2015-07-24 12:44:31.0,444
2015-07-24 12:44:31.1,422
2015-07-24 12:44:31.1,396
2015-07-24 12:44:31.2,372
2015-07-24 12:44:31.2,374
2015-07-24 12:44:31.3,375
2015-07-24 12:44:31.3,343
2015-07-24 12:44:31.4,345
2015-07-24 12:44:31.4,352
2015-07-24 12:44:31.5,364
2015-07-24 12:44:31.5,386
2015-07-24 12:44:31.6,432
2015-07-24 12:44:31.6,460
2015-07-24 12:44:31.7,476
2015-07-24 12:44:31.7,483
2015-07-24 12:44:31.8,464
2015-07-24 12:44:31.8,469
2015-07-24 12:44:31.9,456
2015-07-24 12:44:31.9,437
2015-07-24 12:44:32.0,380
2015-07-24 12:44:32.0,349
2015-07-24 12:44:32.1,344
2015-07-24 12:44:32.1,364
2015-07-24 12:44:32.2,381
2015-07-24 12:44:32.2,356
2015-07-24 12:44:32.3,336
2015-07-24 12:44:32.3,323
2015-07-24 12:44:32.4,335
2015-07-24 12:44:32.5,359
2015-07-24 12:44:32.5,406
2015-07-24 12:44:32.6,478
2015-07-24 12:44:32.6,503
2015-07-24 12:44:32.7,489
2015-07-24 12:44:32.7,452
2015-07-24 12:44:32.8,437
2015-07-24 12:44:32.8,429
2015-07-24 12:44:32.9,412
2015-07-24 12:44:32.9,412
2015-07-24 12:44:32.9,412
2015-07-24 12:44:33.0,408
2015-07-24 12:44:33.1,390
2015-07-24 12:44:33.1,392
2015-07-24 12:44:33.2,397
2015-07-24 12:44:33.2,384
2015-07-24 12:44:33.3,397
2015-07-24 12:44:33.3,404
2015-07-24 12:44:33.4,426
2015-07-24 12:44:33.4,474
2015-07-24 12:44:33.5,552
2015-07-24 12:44:33.5,560
2015-07-24 12:44:33.6,544
2015-07-24 12:44:33.6,539
2015-07-24 12:44:33.7,531
2015-07-24 12:44:33.7,515
2015-07-24 12:44:33.8,471
2015-07-24 12:44:33.8,442
2015-07-24 12:44:33.9,427
2015-07-24 12:44:33.9,403
2015-07-24 12:44:34.0,399
2015-07-24 12:44:34.0,388
2015-07-24 12:44:34.1,370
2015-07-24 12:44:34.1,340
2015-07-24 12:44:34.2,362
2015-07-24 12:44:34.2,374
2015-07-24 12:44:34.3,374
2015-07-24 12:44:34.3,420
2015-07-24 12:44:34.4,482
2015-07-24 12:44:34.4,498
2015-07-24 12:44:34.5,466
2015-07-24 12:44:34.5,430
2015-07-24 12:44:34.6,402
2015-07-24 12:44:34.6,386
2015-07-24 12:44:34.7,389
2015-07-24 12:44:34.7,381
2015-07-24 12:44:34.8,389
2015-07-24 12:44:34.8,385
2015-07-24 12:44:34.9,373
2015-07-24 12:44:34.9,338
2015-07-24 12:44:35.0,306
2015-07-24 12:44:35.0,310
2015-07-24 12:44:35.1,319
2015-07-24 12:44:35.1,321
2015-07-24 12:44:35.2,312
2015-07-24 12:44:35.2,372
2015-07-24 12:44:35.3,460
2015-07-24 12:44:35.3,510
2015-07-24 12:44:35.4,508
2015-07-24 12:44:35.4,480
2015-07-24 12:44:35.5,456
2015-07-24 12:44:35.5,443
2015-07-24 12:44:35.6,462
2015-07-24 12:44:35.6,457
2015-07-24 12:44:35.7,423
2015-07-24 12:44:35.7,386
2015-07-24 12:44:35.8,370
2015-07-24 12:44:35.8,362
2015-07-24 12:44:35.9,351
2015-07-24 12:44:35.9,357
2015-07-24 12:44:36.0,360
2015-07-24 12:44:36.0,355
2015-07-24 12:44:36.1,352
2015-07-24 12:44:36.1,351
2015-07-24 12:44:36.2,366
2015-07-24 12:44:36.2,412
2015-07-24 12:44:36.3,487
2015-07-24 12:44:36.3,510
2015-07-24 12:44:36.4,490
2015-07-24 12:44:36.4,441
2015-07-24 12:44:36.5,431
2015-07-24 12:44:36.5,410
2015-07-24 12:44:36.6,386
2015-07-24 12:44:36.6,392
2015-07-24 12:44:36.7,402
2015-07-24 12:44:36.7,406
2015-07-24 12:44:36.8,418
2015-07-24 12:44:36.8,439
2015-07-24 12:44:36.9,438
2015-07-24 12:44:36.9,448
2015-07-24 12:44:37.0,465
2015-07-24 12:44:37.0,459
2015-07-24 12:44:37.1,440
2015-07-24 12:44:37.1,426
2015-07-24 12:44:37.2,452
2015-07-24 12:44:37.2,492
2015-07-24 12:44:37.3,527
2015-07-24 12:44:37.3,557
2015-07-24 12:44:37.4,528
2015-07-24 12:44:37.4,469
2015-07-24 12:44:37.5,400
2015-07-24 12:44:37.5,377
2015-07-24 12:44:37.6,360
2015-07-24 12:44:37.6,330
2015-07-24 12:44:37.7,320
2015-07-24 12:44:37.7,324
2015-07-24 12:44:37.8,331
2015-07-24 12:44:37.8,338
2015-07-24 12:44:37.9,331
2015-07-24 12:44:37.9,313
2015-07-24 12:44:38.0,297
2015-07-24 12:44:38.0,308
2015-07-24 12:44:38.1,323
2015-07-24 12:44:38.1,330
2015-07-24 12:44:38.2,358
2015-07-24 12:44:38.2,447
2015-07-24 12:44:38.3,512
2015-07-24 12:44:38.3,508
2015-07-24 12:44:38.4,480
2015-07-24 12:44:38.4,445
2015-07-24 12:44:38.5,432
2015-07-24 12:44:38.5,406
2015-07-24 12:44:38.6,395
2015-07-24 12:44:38.6,396
2015-07-24 12:44:38.7,380
2015-07-24 12:44:38.7,384
2015-07-24 12:44:38.8,404
2015-07-24 12:44:38.8,411
2015-07-24 12:44:38.9,416
2015-07-24 12:44:38.9,395
2015-07-24 12:44:39.0,377
2015-07-24 12:44:39.0,368
2015-07-24 12:44:39.1,400
2015-07-24 12:44:39.1,475
2015-07-24 12:44:39.2,562
2015-07-24 12:44:39.2,557
2015-07-24 12:44:39.3,560
2015-07-24 12:44:39.3,528
2015-07-24 12:44:39.4,476
2015-07-24 12:44:39.4,448
2015-07-24 12:44:39.5,448
2015-07-24 12:44:39.5,443
2015-07-24 12:44:39.6,437
2015-07-24 12:44:39.6,447
2015-07-24 12:44:39.7,413
2015-07-24 12:44:39.7,387
2015-07-24 12:44:39.8,391
2015-07-24 12:44:39.8,382
2015-07-24 12:44:39.9,370
2015-07-24 12:44:39.9,353
2015-07-24 12:44:40.0,359
2015-07-24 12:44:40.0,380
2015-07-24 12:44:40.1,449
2015-07-24 12:44:40.1,517
2015-07-24 12:44:40.2,545
2015-07-24 12:44:40.3,534
2015-07-24 12:44:40.3,477
2015-07-24 12:44:40.3,437
2015-07-24 12:44:40.4,428
2015-07-24 12:44:40.5,424
2015-07-24 12:44:40.5,403
2015-07-24 12:44:40.5,397
2015-07-24 12:44:40.6,416
2015-07-24 12:44:40.7,384
2015-07-24 12:44:40.7,366
2015-07-24 12:44:40.8,376
2015-07-24 12:44:40.8,395
2015-07-24 12:44:40.9,394
2015-07-24 12:44:40.9,377
2015-07-24 12:44:41.0,361
2015-07-24 12:44:41.0,378
2015-07-24 12:44:41.1,442
2015-07-24 12:44:41.1,505
2015-07-24 12:44:41.2,517
2015-07-24 12:44:41.2,484
2015-07-24 12:44:41.3,453
2015-07-24 12:44:41.3,431
2015-07-24 12:44:41.4,419
2015-07-24 12:44:41.4,417
2015-07-24 12:44:41.5,402
2015-07-24 12:44:41.5,393
2015-07-24 12:44:41.6,370
2015-07-24 12:44:41.6,387
2015-07-24 12:44:41.7,369
2015-07-24 12:44:41.7,386
2015-07-24 12:44:41.8,374
2015-07-24 12:44:41.8,358
2015-07-24 12:44:41.9,361
2015-07-24 12:44:41.9,397
2015-07-24 12:44:42.0,478
2015-07-24 12:44:42.0,524
2015-07-24 12:44:42.1,522
2015-07-24 12:44:42.1,538
2015-07-24 12:44:42.2,500
2015-07-24 12:44:42.2,448
2015-07-24 12:44:42.3,393
2015-07-24 12:44:42.3,384
2015-07-24 12:44:42.4,401
2015-07-24 12:44:42.4,396
2015-07-24 12:44:42.5,390
2015-07-24 12:44:42.5,364
2015-07-24 12:44:42.6,346
2015-07-24 12:44:42.6,331
2015-07-24 12:44:42.7,339
2015-07-24 12:44:42.7,343
2015-07-24 12:44:42.8,358
2015-07-24 12:44:42.8,432
2015-07-24 12:44:42.9,499
2015-07-24 12:44:42.9,520
2015-07-24 12:44:43.0,487
2015-07-24 12:44:43.0,458
2015-07-24 12:44:43.1,435
2015-07-24 12:44:43.1,415
2015-07-24 12:44:43.2,415
2015-07-24 12:44:43.2,409
2015-07-24 12:44:43.3,400
2015-07-24 12:44:43.3,379
2015-07-24 12:44:43.4,380
2015-07-24 12:44:43.4,382
2015-07-24 12:44:43.5,370
2015-07-24 12:44:43.5,375
2015-07-24 12:44:43.6,383
2015-07-24 12:44:43.6,426
2015-07-24 12:44:43.7,486
2015-07-24 12:44:43.7,531
2015-07-24 12:44:43.8,548
2015-07-24 12:44:43.8,509
2015-07-24 12:44:43.9,468
2015-07-24 12:44:43.9,421
2015-07-24 12:44:44.0,409
2015-07-24 12:44:44.0,391
2015-07-24 12:44:44.1,392
2015-07-24 12:44:44.1,404
2015-07-24 12:44:44.2,389
2015-07-24 12:44:44.2,367
2015-07-24 12:44:44.3,356
2015-07-24 12:44:44.3,359
2015-07-24 12:44:44.4,363
2015-07-24 12:44:44.4,432
2015-07-24 12:44:44.5,500
2015-07-24 12:44:44.5,513
2015-07-24 12:44:44.6,487
2015-07-24 12:44:44.6,450
2015-07-24 12:44:44.7,430
2015-07-24 12:44:44.7,448
2015-07-24 12:44:44.8,460
2015-07-24 12:44:44.8,407
2015-07-24 12:44:44.9,379
2015-07-24 12:44:44.9,404
2015-07-24 12:44:45.0,387
2015-07-24 12:44:45.0,375
2015-07-24 12:44:45.1,341
2015-07-24 12:44:45.1,338
2015-07-24 12:44:45.2,351
2015-07-24 12:44:45.2,371
2015-07-24 12:44:45.3,417
2015-07-24 12:44:45.3,488
2015-07-24 12:44:45.4,507
2015-07-24 12:44:45.4,467
2015-07-24 12:44:45.5,439
2015-07-24 12:44:45.5,422
2015-07-24 12:44:45.6,419
2015-07-24 12:44:45.6,405
2015-07-24 12:44:45.7,406
2015-07-24 12:44:45.7,404
2015-07-24 12:44:45.8,380
2015-07-24 12:44:45.8,376
2015-07-24 12:44:45.9,373
2015-07-24 12:44:45.9,376
2015-07-24 12:44:46.0,375
2015-07-24 12:44:46.0,417
2015-07-24 12:44:46.1,485
2015-07-24 12:44:46.1,512
2015-07-24 12:44:46.2,504
2015-07-24 12:44:46.2,472
2015-07-24 12:44:46.3,440
2015-07-24 12:44:46.3,441
2015-07-24 12:44:46.4,451
2015-07-24 12:44:46.4,455
2015-07-24 12:44:46.5,432
2015-07-24 12:44:46.5,421
2015-07-24 12:44:46.6,410
2015-07-24 12:44:46.6,376
2015-07-24 12:44:46.7,335
2015-07-24 12:44:46.7,350
2015-07-24 12:44:46.8,372
2015-07-24 12:44:46.8,391
2015-07-24 12:44:46.9,444
2015-07-24 12:44:46.9,527
2015-07-24 12:44:47.0,541
2015-07-24 12:44:47.0,505
2015-07-24 12:44:47.1,469
2015-07-24 12:44:47.1,440
2015-07-24 12:44:47.2,412
2015-07-24 12:44:47.2,399
2015-07-24 12:44:47.3,390
2015-07-24 12:44:47.3,367
2015-07-24 12:44:47.4,338
2015-07-24 12:44:47.4,340
2015-07-24 12:44:47.5,343
2015-07-24 12:44:47.5,344
2015-07-24 12:44:47.6,373
2015-07-24 12:44:47.6,384
2015-07-24 12:44:47.7,398
2015-07-24 12:44:47.7,439
2015-07-24 12:44:47.8,505
2015-07-24 12:44:47.8,523
2015-07-24 12:44:47.9,492
2015-07-24 12:44:47.9,450
2015-07-24 12:44:48.0,439
2015-07-24 12:44:48.1,439
2015-07-24 12:44:48.1,426
2015-07-24 12:44:48.1,396
2015-07-24 12:44:48.2,378
2015-07-24 12:44:48.2,357
2015-07-24 12:44:48.3,356
2015-07-24 12:44:48.3,357
2015-07-24 12:44:48.4,360
2015-07-24 12:44:48.5,360
2015-07-24 12:44:48.5,382
2015-07-24 12:44:48.5,371
2015-07-24 12:44:48.6,367
2015-07-24 12:44:48.7,411
2015-07-24 12:44:48.7,502
2015-07-24 12:44:48.8,522
2015-07-24 12:44:48.8,504
2015-07-24 12:44:48.9,477
2015-07-24 12:44:48.9,442
2015-07-24 12:44:49.0,432
2015-07-24 12:44:49.0,429
2015-07-24 12:44:49.1,423
2015-07-24 12:44:49.1,412
2015-07-24 12:44:49.2,410
2015-07-24 12:44:49.2,402
2015-07-24 12:44:49.3,386
2015-07-24 12:44:49.3,378
2015-07-24 12:44:49.4,373
2015-07-24 12:44:49.4,373
2015-07-24 12:44:49.5,374
2015-07-24 12:44:49.5,364
2015-07-24 12:44:49.6,388
2015-07-24 12:44:49.6,448
2015-07-24 12:44:49.7,505
2015-07-24 12:44:49.7,511
2015-07-24 12:44:49.8,512
2015-07-24 12:44:49.8,508
2015-07-24 12:44:49.9,472
2015-07-24 12:44:49.9,440
2015-07-24 12:44:50.0,423
2015-07-24 12:44:50.0,413
2015-07-24 12:44:50.1,380
2015-07-24 12:44:50.1,390
2015-07-24 12:44:50.2,406
2015-07-24 12:44:50.2,378
2015-07-24 12:44:50.3,367
2015-07-24 12:44:50.3,368
2015-07-24 12:44:50.4,369
2015-07-24 12:44:50.4,362
2015-07-24 12:44:50.5,397
2015-07-24 12:44:50.5,429
2015-07-24 12:44:50.6,462
2015-07-24 12:44:50.6,508
2015-07-24 12:44:50.7,520
2015-07-24 12:44:50.7,496
2015-07-24 12:44:50.8,454
2015-07-24 12:44:50.8,441
2015-07-24 12:44:50.9,437
2015-07-24 12:44:50.9,417
2015-07-24 12:44:51.0,410
2015-07-24 12:44:51.0,411
2015-07-24 12:44:51.1,403
2015-07-24 12:44:51.1,380
2015-07-24 12:44:51.2,380
2015-07-24 12:44:51.2,389
2015-07-24 12:44:51.3,404
2015-07-24 12:44:51.3,383
2015-07-24 12:44:51.4,368
2015-07-24 12:44:51.4,364
2015-07-24 12:44:51.5,370
2015-07-24 12:44:51.5,444
2015-07-24 12:44:51.6,509
2015-07-24 12:44:51.6,515
2015-07-24 12:44:51.7,522
2015-07-24 12:44:51.7,489
2015-07-24 12:44:51.8,445
2015-07-24 12:44:51.8,425
2015-07-24 12:44:51.9,437
2015-07-24 12:44:51.9,435
2015-07-24 12:44:52.0,425
2015-07-24 12:44:52.0,404
2015-07-24 12:44:52.1,380
2015-07-24 12:44:52.1,368
2015-07-24 12:44:52.2,353
2015-07-24 12:44:52.2,359
2015-07-24 12:44:52.3,366
2015-07-24 12:44:52.3,356
2015-07-24 12:44:52.4,363
2015-07-24 12:44:52.4,380
2015-07-24 12:44:52.5,443
2015-07-24 12:44:52.5,492
2015-07-24 12:44:52.6,518
2015-07-24 12:44:52.6,498
2015-07-24 12:44:52.7,451
2015-07-24 12:44:52.7,442
2015-07-24 12:44:52.8,448
2015-07-24 12:44:52.8,453
2015-07-24 12:44:52.9,410
2015-07-24 12:44:52.9,379
2015-07-24 12:44:53.0,368
2015-07-24 12:44:53.0,368
2015-07-24 12:44:53.1,370
2015-07-24 12:44:53.1,373
2015-07-24 12:44:53.2,384
2015-07-24 12:44:53.2,379
2015-07-24 12:44:53.3,374
2015-07-24 12:44:53.3,368
2015-07-24 12:44:53.4,383
2015-07-24 12:44:53.4,444
2015-07-24 12:44:53.5,487
2015-07-24 12:44:53.5,487
2015-07-24 12:44:53.6,464
2015-07-24 12:44:53.6,467
2015-07-24 12:44:53.7,464
2015-07-24 12:44:53.7,446
2015-07-24 12:44:53.8,431
2015-07-24 12:44:53.8,411
2015-07-24 12:44:53.9,383
2015-07-24 12:44:53.9,363
2015-07-24 12:44:54.0,368
2015-07-24 12:44:54.0,370
2015-07-24 12:44:54.1,369
2015-07-24 12:44:54.1,357
2015-07-24 12:44:54.2,363
2015-07-24 12:44:54.2,364
2015-07-24 12:44:54.3,357
2015-07-24 12:44:54.3,395
2015-07-24 12:44:54.4,460
2015-07-24 12:44:54.4,502
2015-07-24 12:44:54.5,488
2015-07-24 12:44:54.5,461
2015-07-24 12:44:54.6,435
2015-07-24 12:44:54.6,404
2015-07-24 12:44:54.7,407
2015-07-24 12:44:54.7,402
2015-07-24 12:44:54.8,397
2015-07-24 12:44:54.8,392
2015-07-24 12:44:54.9,398
2015-07-24 12:44:54.9,350
2015-07-24 12:44:55.0,258
2015-07-24 12:44:55.0,238
2015-07-24 12:44:55.1,260
2015-07-24 12:44:55.1,320
2015-07-24 12:44:55.2,370
2015-07-24 12:44:55.2,390
2015-07-24 12:44:55.3,356
2015-07-24 12:44:55.3,395
2015-07-24 12:44:55.4,496
2015-07-24 12:44:55.4,536
2015-07-24 12:44:55.5,517
2015-07-24 12:44:55.5,460
2015-07-24 12:44:55.6,477
2015-07-24 12:44:55.6,545
2015-07-24 12:44:55.7,560
2015-07-24 12:44:55.7,560
2015-07-24 12:44:55.8,560
2015-07-24 12:44:55.8,552
2015-07-24 12:44:55.9,487
2015-07-24 12:44:55.9,462
2015-07-24 12:44:56.0,476
2015-07-24 12:44:56.0,488
2015-07-24 12:44:56.1,461
2015-07-24 12:44:56.1,407
2015-07-24 12:44:56.2,400
2015-07-24 12:44:56.2,425
2015-07-24 12:44:56.3,497
2015-07-24 12:44:56.4,543
2015-07-24 12:44:56.4,542
2015-07-24 12:44:56.4,516
2015-07-24 12:44:56.5,463
2015-07-24 12:44:56.6,433
2015-07-24 12:44:56.6,401
2015-07-24 12:44:56.6,388
2015-07-24 12:44:56.7,370
2015-07-24 12:44:56.8,341
2015-07-24 12:44:56.8,337
2015-07-24 12:44:56.9,337
2015-07-24 12:44:56.9,344
2015-07-24 12:44:57.0,337
2015-07-24 12:44:57.0,341
2015-07-24 12:44:57.1,341
2015-07-24 12:44:57.1,339
2015-07-24 12:44:57.2,392
2015-07-24 12:44:57.2,429
2015-07-24 12:44:57.3,526
2015-07-24 12:44:57.3,551
2015-07-24 12:44:57.4,560
2015-07-24 12:44:57.4,534
2015-07-24 12:44:57.5,453
2015-07-24 12:44:57.5,413
2015-07-24 12:44:57.6,396
2015-07-24 12:44:57.6,385
2015-07-24 12:44:57.7,363
2015-07-24 12:44:57.7,360
2015-07-24 12:44:57.8,353
2015-07-24 12:44:57.8,352
2015-07-24 12:44:57.9,344
2015-07-24 12:44:57.9,367
2015-07-24 12:44:58.0,351
2015-07-24 12:44:58.0,326
2015-07-24 12:44:58.1,333
2015-07-24 12:44:58.1,345
2015-07-24 12:44:58.2,382
2015-07-24 12:44:58.2,462
2015-07-24 12:44:58.3,532
2015-07-24 12:44:58.3,559
2015-07-24 12:44:58.4,526
2015-07-24 12:44:58.4,492
2015-07-24 12:44:58.5,446
2015-07-24 12:44:58.5,427
2015-07-24 12:44:58.6,406
2015-07-24 12:44:58.6,396
2015-07-24 12:44:58.7,383
2015-07-24 12:44:58.7,362
2015-07-24 12:44:58.8,376
2015-07-24 12:44:58.8,386
2015-07-24 12:44:58.9,380
2015-07-24 12:44:58.9,338
2015-07-24 12:44:59.0,334
2015-07-24 12:44:59.0,340
2015-07-24 12:44:59.1,330
2015-07-24 12:44:59.1,340
2015-07-24 12:44:59.2,375
2015-07-24 12:44:59.2,460
2015-07-24 12:44:59.3,527
2015-07-24 12:44:59.3,558
2015-07-24 12:44:59.4,545
2015-07-24 12:44:59.4,496
2015-07-24 12:44:59.5,451
2015-07-24 12:44:59.5,432
2015-07-24 12:44:59.6,425
2015-07-24 12:44:59.6,427
2015-07-24 12:44:59.7,406
2015-07-24 12:44:59.7,378
2015-07-24 12:44:59.8,354
2015-07-24 12:44:59.8,357
2015-07-24 12:44:59.9,360
2015-07-24 12:44:59.9,359
2015-07-24 12:45:00.0,345
2015-07-24 12:45:00.0,355
2015-07-24 12:45:00.1,360
2015-07-24 12:45:00.1,347
2015-07-24 12:45:00.2,366
2015-07-24 12:45:00.2,416
2015-07-24 12:45:00.3,500
2015-07-24 12:45:00.3,542
2015-07-24 12:45:00.4,559
2015-07-24 12:45:00.4,527
2015-07-24 12:45:00.5,470
2015-07-24 12:45:00.5,439
2015-07-24 12:45:00.6,431
2015-07-24 12:45:00.6,423
2015-07-24 12:45:00.7,405
2015-07-24 12:45:00.7,401
2015-07-24 12:45:00.8,420
2015-07-24 12:45:00.8,408
2015-07-24 12:45:00.9,390
2015-07-24 12:45:00.9,362
2015-07-24 12:45:01.0,360
2015-07-24 12:45:01.0,353
2015-07-24 12:45:01.1,358
2015-07-24 12:45:01.1,362
2015-07-24 12:45:01.2,388
2015-07-24 12:45:01.2,471
2015-07-24 12:45:01.3,532
2015-07-24 12:45:01.3,560
2015-07-24 12:45:01.4,521
2015-07-24 12:45:01.4,494
2015-07-24 12:45:01.5,485
2015-07-24 12:45:01.5,443
2015-07-24 12:45:01.6,408
2015-07-24 12:45:01.6,390
2015-07-24 12:45:01.7,381
2015-07-24 12:45:01.7,376
2015-07-24 12:45:01.8,391
2015-07-24 12:45:01.8,403
2015-07-24 12:45:01.9,364
2015-07-24 12:45:01.9,349
2015-07-24 12:45:02.0,352
2015-07-24 12:45:02.0,351
2015-07-24 12:45:02.1,340
2015-07-24 12:45:02.1,360
2015-07-24 12:45:02.2,422
2015-07-24 12:45:02.2,503
2015-07-24 12:45:02.3,545
2015-07-24 12:45:02.3,549
2015-07-24 12:45:02.4,512
2015-07-24 12:45:02.4,477
2015-07-24 12:45:02.5,473
2015-07-24 12:45:02.5,435
2015-07-24 12:45:02.6,412
2015-07-24 12:45:02.6,393
2015-07-24 12:45:02.7,377
2015-07-24 12:45:02.7,368
2015-07-24 12:45:02.8,352
2015-07-24 12:45:02.8,359
2015-07-24 12:45:02.9,380
2015-07-24 12:45:02.9,368
2015-07-24 12:45:03.0,360
2015-07-24 12:45:03.0,356
2015-07-24 12:45:03.1,353
2015-07-24 12:45:03.1,356
2015-07-24 12:45:03.2,420
2015-07-24 12:45:03.2,508
2015-07-24 12:45:03.3,562
2015-07-24 12:45:03.3,541
2015-07-24 12:45:03.4,516
2015-07-24 12:45:03.4,473
2015-07-24 12:45:03.5,438
2015-07-24 12:45:03.5,439
2015-07-24 12:45:03.6,428
2015-07-24 12:45:03.6,413
2015-07-24 12:45:03.7,391
2015-07-24 12:45:03.7,395
2015-07-24 12:45:03.8,394
2015-07-24 12:45:03.8,382
2015-07-24 12:45:03.9,394
2015-07-24 12:45:03.9,384
2015-07-24 12:45:04.0,369
2015-07-24 12:45:04.0,354
2015-07-24 12:45:04.1,375
2015-07-24 12:45:04.1,450
2015-07-24 12:45:04.2,540
2015-07-24 12:45:04.2,559
2015-07-24 12:45:04.3,538
2015-07-24 12:45:04.3,489
2015-07-24 12:45:04.4,434
2015-07-24 12:45:04.4,428
2015-07-24 12:45:04.5,430
2015-07-24 12:45:04.6,406
2015-07-24 12:45:04.6,392
2015-07-24 12:45:04.6,379
2015-07-24 12:45:04.7,375
2015-07-24 12:45:04.8,379
2015-07-24 12:45:04.8,397
2015-07-24 12:45:04.9,407
